an,ap,ar,as,br,ch,ct,date,dd,dl,dn,ga,gj,hp,hr,jh,jk,ka,kl,la,ld,mh,ml,mn,mp,mz,nl,or,pb,py,rj,sk,status,tg,tn,tr,tt,un,up,ut,wb
0,0,0,0,0,0,0,11-Apr-20,0,0,0,4,11,6,0,0,0,5,19,0,0,20,0,0,6,0,0,0,0,0,56,0,Recovered,51,0,0,186,0,13,0,0
0,2,0,0,11,0,1,12-Apr-20,0,1,0,0,0,4,8,0,0,15,36,0,0,9,0,0,6,0,0,0,3,0,5,0,Recovered,7,6,0,114,0,0,0,3
0,0,0,0,2,0,0,13-Apr-20,0,3,0,0,10,0,7,0,10,6,19,1,0,12,0,0,6,0,0,6,2,0,0,0,Recovered,0,8,0,112,0,4,2,10
0,4,0,0,1,0,3,14-Apr-20,0,0,0,0,5,1,4,0,14,11,13,0,0,30,0,0,6,0,0,0,2,0,26,0,Recovered,7,23,0,167,0,1,2,7
0,4,1,2,0,2,4,15-Apr-20,0,10,0,1,5,0,2,0,6,9,7,0,0,36,0,0,6,0,0,1,0,0,0,0,Recovered,8,37,1,144,0,7,0,1
1,0,0,3,8,0,6,16-Apr-20,0,11,0,0,9,3,8,0,2,2,27,2,0,5,0,0,6,0,0,0,2,0,17,0,Recovered,68,62,0,258,0,11,0,5
0,15,0,4,0,0,1,17-Apr-20,0,20,0,0,13,0,21,0,4,6,10,0,0,31,0,0,6,0,0,2,1,0,19,0,Recovered,0,103,0,273,0,14,0,9
0,7,0,3,5,0,1,18-Apr-20,0,135,0,0,7,0,14,0,9,16,2,0,0,34,0,0,6,0,0,3,1,3,17,0,Recovered,0,82,0,426,0,26,0,4
0,23,0,5,0,4,0,19-Apr-20,0,83,0,1,12,0,4,0,5,7,13,0,0,142,0,0,6,0,0,0,6,0,5,0,Recovered,0,46,0,388,0,19,2,7
0,27,0,2,0,1,0,20-Apr-20,0,141,0,0,26,0,37,4,15,1,21,0,0,65,0,1,6,0,0,0,1,0,0,0,Recovered,0,46,0,419,0,13,7,4
0,4,0,0,0,0,0,21-Apr-20,0,180,0,0,8,0,6,0,10,17,16,0,0,150,0,0,6,0,0,6,11,0,69,0,Recovered,8,178,0,703,0,22,1,7
0,24,0,0,0,0,3,22-Apr-20,0,113,0,0,40,0,11,0,11,2,1,0,0,67,0,0,6,0,0,2,4,0,70,0,Recovered,0,27,0,394,0,11,4,0
0,21,0,0,2,0,2,23-Apr-20,0,84,0,0,79,2,12,4,0,14,8,2,0,51,0,0,6,0,0,1,13,0,107,0,Recovered,58,90,1,642,0,33,1,6
0,4,0,0,0,1,0,24-Apr-20,0,49,0,0,7,0,16,0,17,7,15,0,0,117,0,0,6,0,0,0,4,0,42,0,Recovered,39,114,0,484,0,20,1,24
0,26,0,0,1,0,2,25-Apr-20,0,12,0,0,17,4,5,0,3,6,7,0,0,119,0,0,6,0,0,1,2,0,20,0,Recovered,16,94,0,442,0,35,1,0
0,60,0,8,11,2,0,26-Apr-20,0,8,0,0,31,0,8,5,25,24,4,0,0,112,0,0,6,0,0,1,12,0,116,0,Recovered,9,60,0,585,0,66,0,2
0,4,0,0,0,0,0,27-Apr-20,0,0,0,0,81,3,14,4,27,11,13,0,0,94,0,0,6,0,0,2,14,1,115,0,Recovered,16,54,0,580,0,72,0,0
4,23,0,0,8,0,2,28-Apr-20,0,201,0,0,40,0,11,2,12,14,4,0,0,106,0,0,6,0,0,1,3,0,26,0,Recovered,42,54,0,636,0,63,0,4
0,29,0,2,0,0,0,29-Apr-20,0,14,0,0,93,0,1,0,16,9,10,1,0,205,0,0,6,0,0,1,0,0,44,0,Recovered,35,82,0,690,0,48,2,10
1,34,0,0,20,1,2,30-Apr-20,0,2,0,0,86,3,10,0,24,13,14,0,0,180,0,0,6,0,0,2,3,0,79,0,Recovered,33,48,0,630,0,41,8,5
0,82,0,4,14,0,0,01-May-20,0,73,0,0,123,2,6,2,31,22,9,0,0,106,10,0,6,0,0,14,4,0,223,0,Recovered,22,54,0,962,0,103,1,15
10,38,0,0,19,1,0,02-May-20,0,89,0,0,160,3,1,1,7,20,8,0,0,121,0,0,6,0,0,1,4,0,126,0,Recovered,35,29,0,831,0,44,2,12
6,47,0,0,7,0,0,03-May-20,0,106,0,0,146,1,3,5,33,22,1,0,0,115,0,0,6,0,0,4,5,1,114,0,Recovered,46,38,0,911,0,56,0,-19
0,36,0,0,3,2,0,04-May-20,0,69,0,0,153,0,9,0,16,28,61,0,0,350,0,0,6,0,0,0,11,0,82,0,Recovered,40,30,0,1082,0,48,0,86
0,65,0,0,31,0,0,05-May-20,0,37,0,0,186,0,2,6,17,10,0,0,0,354,0,0,6,1,0,0,5,0,87,0,Recovered,43,76,0,1295,0,185,0,46
0,140,0,2,0,0,0,06-May-20,0,74,0,0,119,0,4,4,2,23,7,0,0,275,0,0,6,0,0,1,2,0,214,0,Recovered,20,31,0,1161,0,143,0,1
1,51,0,0,60,0,0,07-May-20,0,389,0,0,209,0,0,4,13,12,5,0,0,207,0,0,6,0,0,1,14,0,150,0,Recovered,45,31,0,1475,0,120,0,31
0,62,0,0,49,0,2,08-May-20,0,89,0,0,163,0,19,0,29,10,10,1,0,169,0,0,6,0,0,1,3,2,122,0,Recovered,34,58,0,1111,0,137,6,27
0,45,0,0,51,3,5,09-May-20,0,0,0,0,219,1,11,37,4,10,1,0,0,330,0,0,6,0,0,5,5,0,151,0,Recovered,24,219,0,1414,0,112,1,49
0,38,0,0,36,0,6,10-May-20,0,49,0,0,454,0,10,0,15,36,4,3,0,399,0,0,6,0,0,0,9,1,79,0,Recovered,0,135,0,1669,0,154,0,45
0,73,0,5,23,4,4,11-May-20,0,60,0,0,235,0,37,0,44,4,0,1,0,587,0,0,6,0,0,17,2,0,83,0,Recovered,50,92,0,1579,0,105,0,82
0,58,0,0,5,2,1,12-May-20,0,383,1,0,466,0,5,1,28,7,0,0,0,339,0,0,6,0,0,31,3,0,130,0,Recovered,21,83,0,1905,0,115,0,113
0,86,0,0,18,0,1,13-May-20,0,346,0,0,316,0,76,8,11,18,1,0,0,422,1,0,6,0,0,27,29,0,119,0,Recovered,117,41,0,1963,0,92,0,90
0,50,0,0,12,7,1,14-May-20,0,187,0,0,191,0,21,0,19,9,3,0,0,542,0,0,6,0,0,15,23,0,65,0,Recovered,13,65,27,1594,0,107,4,66
0,60,0,1,28,3,0,15-May-20,0,473,0,0,282,0,25,10,28,20,0,2,0,475,0,0,6,0,0,8,82,0,91,0,Recovered,7,359,13,2234,0,93,1,61
0,101,0,0,33,11,2,16-May-20,0,408,0,0,273,4,50,16,29,16,4,0,0,524,0,0,6,0,0,30,952,0,215,0,Recovered,12,939,22,4012,0,276,0,63
0,103,0,1,0,0,1,17-May-20,0,276,0,0,191,1,48,0,33,13,0,0,0,600,0,0,6,0,0,24,109,0,111,0,Recovered,21,634,21,2538,0,195,1,67
0,96,0,0,44,3,0,18-May-20,0,283,0,0,305,2,36,14,34,21,0,19,0,749,1,0,6,0,0,57,181,0,163,0,Recovered,10,234,4,2482,0,147,0,47
0,69,0,0,0,3,0,19-May-20,0,265,0,0,239,5,29,0,38,13,0,0,0,1202,0,0,6,0,0,30,95,1,119,0,Recovered,9,489,27,3032,0,135,0,68
0,43,0,7,54,79,0,20-May-20,0,442,0,0,176,3,21,2,31,13,5,0,0,679,0,0,6,0,0,36,152,0,67,0,Recovered,2,987,0,3113,0,148,1,62
0,41,0,6,0,42,0,21-May-20,0,375,0,0,269,5,33,7,6,15,8,0,0,1408,0,0,6,0,0,50,25,0,81,0,Recovered,23,400,32,3131,0,138,0,57
0,26,0,0,58,0,3,22-May-20,0,330,0,9,392,0,25,0,36,26,2,0,0,857,0,0,6,0,0,43,28,0,195,0,Recovered,7,846,4,3280,0,120,0,28
0,48,0,2,24,1,2,23-May-20,0,370,0,0,289,2,44,5,54,11,3,0,0,821,0,0,6,0,0,61,23,0,106,0,Recovered,25,363,0,2576,0,82,2,60
0,62,0,1,49,0,0,24-May-20,0,273,0,0,243,2,15,7,35,46,5,0,0,1196,0,2,6,0,0,53,28,2,62,0,Recovered,24,833,13,3285,0,132,3,58
0,51,0,5,31,8,3,25-May-20,0,231,0,3,224,4,37,0,0,51,12,0,0,1186,0,0,6,0,0,99,15,5,208,0,Recovered,72,407,0,3012,0,122,0,75
0,125,0,0,67,0,12,26-May-20,0,183,0,9,501,0,22,5,24,59,10,0,0,1168,0,0,6,0,0,84,5,0,220,0,Recovered,120,611,0,3585,0,164,6,72
0,48,0,25,118,0,4,27-May-20,0,310,0,9,410,3,14,0,21,17,10,0,0,964,0,0,6,0,0,79,0,0,286,0,Recovered,37,567,0,3434,0,167,15,92
0,68,0,16,132,2,0,28-May-20,0,231,0,1,454,7,43,0,5,53,3,0,0,698,0,0,6,0,0,75,28,0,253,0,Recovered,24,639,2,3171,0,224,0,90
0,101,0,22,159,0,17,29-May-20,0,351,0,3,608,10,59,63,16,60,10,0,0,8381,0,2,6,0,0,90,3,6,429,0,Recovered,36,765,0,11735,0,195,23,107
0,55,0,38,102,10,2,30-May-20,0,229,0,1,621,24,31,40,33,103,10,0,0,1084,0,0,6,0,0,73,18,0,495,0,Recovered,31,687,5,4303,0,241,0,195
0,51,0,22,209,0,12,31-May-20,0,403,0,2,689,9,77,0,19,221,15,4,0,1248,0,5,6,0,0,76,20,2,293,0,Recovered,16,757,1,4928,0,192,0,187
0,34,0,99,221,15,7,01-Jun-20,0,268,0,6,861,2,7,40,19,100,18,0,0,779,0,0,6,0,0,119,13,0,181,0,Recovered,63,413,0,3882,0,187,120,149
0,40,0,53,62,0,9,02-Jun-20,0,497,0,7,1114,18,14,0,7,75,19,0,0,1225,0,3,6,0,0,80,17,0,222,0,Recovered,35,536,0,4531,0,146,30,104
0,50,0,76,222,0,40,03-Jun-20,0,299,0,0,318,10,20,1,54,111,24,1,0,996,1,24,6,0,0,91,12,8,309,0,Recovered,30,610,0,3789,0,81,7,170
0,65,0,46,95,8,36,04-Jun-20,0,356,0,0,455,29,34,69,41,106,39,0,0,1352,0,0,6,0,0,65,14,4,360,0,Recovered,31,585,0,4390,0,182,38,188
0,36,0,50,113,51,25,05-Jun-20,0,417,0,8,344,10,86,69,38,83,22,0,0,1466,0,0,6,0,0,123,26,6,255,0,Recovered,40,861,0,4770,0,209,47,144
0,75,0,79,65,0,28,06-Jun-20,0,349,0,0,313,5,71,38,40,280,50,2,0,2243,0,14,6,0,8,112,23,5,142,0,Recovered,83,633,0,5433,0,260,78,207
0,29,0,48,107,1,7,07-Jun-20,0,335,1,0,319,28,194,17,90,159,41,0,0,1924,0,0,6,0,0,178,14,1,253,0,Recovered,32,604,19,5191,0,277,106,184
0,42,0,148,137,11,69,08-Jun-20,0,358,0,2,321,5,226,29,108,309,11,0,0,1661,0,6,6,0,0,99,22,4,363,0,Recovered,0,528,0,5171,0,159,186,162
0,48,1,312,228,0,12,09-Jun-20,0,504,0,0,409,14,107,40,182,164,34,0,0,1664,0,6,6,0,2,140,39,2,211,3,Recovered,0,798,0,5634,0,325,41,155
0,110,2,152,164,4,4,10-Jun-20,0,384,0,0,370,13,381,33,165,257,57,0,0,1877,0,0,6,0,12,149,65,5,241,0,Recovered,75,1008,47,6275,0,302,76,159
0,99,0,184,152,4,70,11-Jun-20,0,486,0,0,366,26,73,38,149,114,62,4,0,1562,5,9,6,0,7,72,27,7,206,0,Recovered,176,1372,39,6044,0,321,55,209
0,123,0,152,230,2,123,12-Jun-20,0,667,0,2,392,17,214,55,266,464,32,4,0,1718,4,0,6,0,28,120,23,9,236,0,Recovered,285,1342,0,7263,0,317,61,218
0,94,2,221,370,0,87,13-Jun-20,0,1547,0,1,390,16,328,131,183,208,46,10,0,1550,1,0,6,0,27,120,45,6,326,2,Recovered,74,1362,37,8092,0,266,130,336
0,131,1,155,289,0,88,14-Jun-20,0,878,0,4,442,17,200,89,120,312,56,12,0,1632,3,18,6,0,4,114,29,9,229,0,Recovered,25,1138,118,7358,0,393,34,518
0,69,0,245,251,6,124,15-Jun-20,0,604,0,11,339,16,562,95,215,174,73,2,0,5071,0,60,6,0,0,146,87,4,219,0,Recovered,389,797,0,10639,0,342,78,434
0,128,0,206,345,1,91,16-Jun-20,0,73,7,0,418,19,183,121,177,322,60,3,0,1802,2,8,6,0,15,120,18,4,177,0,Recovered,261,1438,123,7226,0,294,27,534
0,128,3,231,205,4,165,17-Jun-20,0,957,3,11,348,7,204,30,133,348,90,7,0,1315,3,33,6,0,0,73,77,10,505,0,Recovered,44,842,0,6890,0,335,38,505
2,131,1,206,185,0,103,18-Jun-20,0,3884,2,13,389,5,604,47,230,176,89,3,0,1672,1,7,6,0,6,97,32,7,275,1,Recovered,230,1017,83,10741,0,399,132,468
0,133,3,218,137,9,103,19-Jun-20,0,2228,0,9,340,12,333,137,50,230,96,0,0,1935,0,19,6,8,16,153,66,2,255,16,Recovered,51,1630,18,9029,0,357,47,302
0,206,1,136,269,1,63,20-Jun-20,0,7725,12,11,535,20,239,69,142,183,57,22,0,1380,0,14,6,0,13,237,42,13,277,0,Recovered,154,1045,23,13974,0,374,17,562
2,196,6,202,264,0,53,21-Jun-20,0,1719,1,6,655,12,429,2,46,226,93,17,0,1591,5,18,6,0,3,186,22,9,323,4,Recovered,225,1438,79,9075,0,626,50,432
0,128,1,161,136,6,66,22-Jun-20,0,3589,0,17,560,12,359,63,149,111,88,2,0,1962,0,0,6,3,0,143,125,9,313,4,Recovered,274,1358,23,10879,0,606,21,390
3,157,16,197,260,0,40,23-Jun-20,0,2711,0,53,604,3,582,51,111,274,60,12,0,1925,4,8,6,7,0,125,222,16,303,0,Recovered,219,1227,25,10462,0,515,81,531
1,187,0,196,79,0,74,24-Jun-20,0,2124,3,84,575,34,427,55,176,149,81,126,0,4161,0,70,6,5,7,135,52,11,398,10,Recovered,137,2424,97,13089,0,470,119,484
0,209,4,75,374,7,128,25-Jun-20,0,3328,8,46,410,8,455,30,149,519,53,84,0,3661,1,26,6,6,12,168,93,11,229,0,Recovered,327,2236,122,13983,0,533,37,488
2,208,7,214,189,6,156,26-Jun-20,0,2326,12,35,532,20,636,42,113,246,65,109,0,2362,0,39,6,17,2,131,9,16,222,0,Recovered,78,1358,36,10246,0,464,64,345
0,284,5,567,261,0,52,27-Jun-20,0,2210,6,50,379,7,456,77,145,371,102,87,0,4430,0,39,6,8,2,184,119,18,305,10,Recovered,162,2737,16,14229,0,632,87,254
2,428,6,274,226,1,125,28-Jun-20,0,3306,13,58,391,17,445,69,91,220,42,32,0,2330,0,23,6,0,0,137,206,31,244,0,Recovered,244,1443,8,11631,0,593,109,404
0,324,1,245,218,13,88,29-Jun-20,0,3628,6,46,440,38,585,56,269,176,79,30,0,2385,0,39,6,6,4,203,238,10,310,0,Recovered,410,2212,6,13497,0,698,93,526
0,279,1,314,170,15,100,30-Jun-20,0,2113,7,72,422,19,470,35,137,235,75,32,0,1951,0,59,6,61,0,243,103,10,299,1,Recovered,1712,2325,0,12565,0,578,120,411
5,477,4,184,267,3,53,01-Jul-20,0,1644,27,74,368,42,527,47,134,145,132,46,0,2243,0,26,6,1,14,164,122,29,354,2,Recovered,788,2852,1,12064,0,545,86,398
1,325,5,275,183,22,59,02-Jul-20,0,3015,3,64,563,15,520,57,118,271,202,35,0,8018,1,37,6,3,15,149,155,30,374,0,Recovered,987,3095,53,19999,0,592,88,509
3,319,4,221,217,4,52,03-Jul-20,0,2617,21,38,340,39,672,13,101,471,201,47,0,3515,0,23,6,1,31,203,122,53,333,0,Recovered,1126,2357,53,14417,0,376,76,534
12,376,1,416,277,2,112,04-Jul-20,0,2632,9,53,473,25,566,34,68,439,209,50,0,3395,0,28,6,3,0,229,40,21,359,0,Recovered,1342,2214,3,14746,0,557,21,595
6,414,2,690,277,0,52,05-Jul-20,0,3083,17,111,486,28,687,10,112,603,126,0,0,3658,0,22,6,3,3,290,102,43,288,9,Recovered,1166,2186,4,15829,0,607,22,545
2,498,14,508,249,6,66,06-Jul-20,0,749,16,125,423,26,391,23,63,680,167,10,0,3522,0,45,6,0,12,262,86,32,350,4,Recovered,2078,3793,13,15315,0,348,62,524
0,825,13,388,324,0,84,07-Jul-20,0,2129,10,95,421,27,310,36,81,571,111,24,0,3296,0,37,6,6,60,217,60,37,297,0,Recovered,1506,4545,29,16836,0,518,35,555
0,1356,4,397,203,1,107,08-Jul-20,0,3982,11,51,569,43,461,66,168,778,107,28,0,4634,2,22,6,4,1,303,274,67,291,6,Recovered,992,3051,76,19508,0,704,29,501
9,1053,11,421,251,1,68,09-Jul-20,0,4027,10,66,429,13,399,40,128,957,149,27,0,4067,0,6,6,0,0,401,117,35,204,0,Recovered,913,3994,14,19408,0,796,22,535
9,1040,0,701,459,5,125,10-Jul-20,0,2468,19,74,441,39,399,14,91,1003,112,2,0,5366,0,33,6,0,0,565,72,18,550,9,Recovered,1013,4163,34,20289,0,660,34,522
0,1199,5,578,740,5,42,11-Jul-20,0,2998,12,81,502,23,490,32,109,880,143,11,0,4360,0,11,6,7,9,388,23,53,249,0,Recovered,1714,3591,3,19981,0,902,12,611
8,1019,13,468,962,4,83,12-Jul-20,0,2276,31,59,513,21,589,52,84,693,132,0,0,3340,0,53,6,0,14,390,352,49,234,1,Recovered,1563,3617,46,18198,0,645,68,622
9,1052,7,522,411,6,49,13-Jul-20,0,1344,42,53,608,11,654,43,116,838,162,18,0,4182,1,74,6,1,13,505,194,46,527,6,Recovered,1197,3035,54,17683,0,869,70,632
20,1003,8,757,655,23,73,14-Jul-20,0,1924,33,67,749,11,453,77,128,1142,181,0,0,4500,0,50,6,8,6,609,77,44,539,-1,Recovered,1161,4743,63,20977,0,778,11,718
1,911,0,715,514,13,49,15-Jul-20,0,2463,28,67,791,28,577,57,114,1076,196,18,0,3606,0,60,6,0,2,612,204,60,333,1,Recovered,1159,5000,66,20646,0,762,81,749
3,1015,0,666,568,17,127,16-Jul-20,0,1994,21,143,828,5,518,28,109,1263,228,6,0,5527,3,49,6,1,43,401,410,58,468,0,Recovered,1296,5106,33,22867,0,932,47,735
0,905,22,551,896,4,61,17-Jul-20,0,1608,22,129,770,40,533,64,112,1028,132,3,0,2217,0,34,6,0,14,453,96,67,656,1,Recovered,1410,3391,47,17476,0,959,26,838
0,1465,99,1060,774,5,146,18-Jul-20,0,1973,22,92,1061,19,600,79,607,1018,204,12,0,5306,0,19,6,7,27,607,81,48,518,2,Recovered,1902,3049,51,23579,0,1030,60,1286
12,1127,8,858,826,3,117,19-Jul-20,0,1860,14,180,877,29,475,62,646,1290,172,18,0,3906,0,53,6,0,13,516,81,92,586,0,Recovered,1831,4059,24,22742,0,1181,35,1344
0,1338,0,1072,938,30,169,20-Jul-20,0,1784,15,143,777,8,433,0,463,730,245,4,0,5460,3,85,6,1,39,457,583,111,465,0,Recovered,1885,3861,0,24089,0,986,96,1535
