an,ap,ar,as,br,ch,ct,date,dd,dl,dn,ga,gj,hp,hr,jh,jk,ka,kl,la,ld,mh,ml,mn,mp,mz,nl,or,pb,py,rj,sk,status,tg,tn,tr,tt,un,up,ut,wb
0,0,0,0,0,0,0,13-Apr-20,0,4,0,0,2,0,0,0,0,2,0,0,0,11,0,0,6,0,0,0,0,0,0,0,Deceased,1,0,0,27,0,0,0,0
0,4,0,0,0,0,0,14-Apr-20,0,2,0,0,2,0,0,0,0,2,0,0,0,18,0,0,6,0,0,0,1,0,0,0,Deceased,1,1,0,37,0,3,0,0
0,3,0,0,0,0,0,15-Apr-20,0,2,0,0,5,0,0,0,0,2,0,0,0,9,1,0,6,0,0,0,0,0,0,0,Deceased,0,2,0,27,0,3,0,0
0,0,0,0,0,0,0,16-Apr-20,0,6,0,0,3,0,0,0,0,1,0,0,0,7,0,0,6,0,0,0,1,0,0,0,Deceased,0,1,0,26,0,2,0,3
0,0,0,0,0,0,0,17-Apr-20,0,4,0,0,5,0,0,0,1,0,0,0,0,7,0,0,6,0,0,0,0,0,6,0,Deceased,0,0,0,38,0,1,0,0
0,2,0,0,1,0,0,18-Apr-20,0,1,0,0,12,0,0,0,0,1,0,0,0,10,0,0,6,0,0,0,2,0,4,0,Deceased,0,0,0,35,0,0,0,2
0,1,0,0,0,0,0,19-Apr-20,0,2,0,0,10,0,0,0,0,2,0,0,0,12,0,0,6,0,0,0,0,0,2,0,Deceased,3,0,0,38,0,3,0,0
0,3,0,0,0,0,0,20-Apr-20,0,2,0,0,8,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,2,0,Deceased,2,2,0,33,0,1,0,0
0,2,0,0,0,0,0,21-Apr-20,0,0,0,0,19,0,0,0,0,1,0,0,0,19,0,0,6,0,0,0,0,0,1,0,Deceased,0,1,0,53,0,3,0,3
0,2,0,0,0,0,0,22-Apr-20,0,1,0,0,13,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,0,0,1,0,Deceased,1,0,0,36,0,0,0,0
0,3,0,0,0,0,0,23-Apr-20,0,2,0,0,9,0,0,1,0,0,0,0,0,14,0,0,6,0,0,0,1,0,1,0,Deceased,1,2,0,40,0,3,0,0
0,2,0,0,0,0,0,24-Apr-20,0,3,0,0,15,0,0,0,0,1,1,0,0,18,0,0,6,0,0,0,0,0,4,0,Deceased,0,2,0,59,0,1,0,3
0,2,0,0,0,0,0,25-Apr-20,0,1,0,0,6,0,0,0,1,0,0,0,0,22,0,0,6,0,0,0,0,0,2,0,Deceased,0,1,0,44,0,2,0,0
0,0,0,0,0,0,0,26-Apr-20,0,0,0,0,18,0,0,0,0,1,0,0,0,19,0,0,6,0,0,0,1,0,7,0,Deceased,0,1,0,56,0,3,0,2
0,0,0,0,0,0,0,27-Apr-20,0,0,0,0,11,0,0,0,1,1,0,0,0,27,0,0,6,0,0,0,1,0,9,0,Deceased,0,0,0,58,0,1,0,0
0,0,0,0,0,0,0,28-Apr-20,0,0,0,0,19,0,0,0,1,0,0,0,0,31,0,0,6,0,0,0,0,0,2,0,Deceased,0,1,0,69,0,3,0,2
0,0,0,0,0,0,0,29-Apr-20,0,2,0,0,16,0,0,0,0,1,0,0,0,32,0,0,6,0,0,0,0,0,3,0,Deceased,0,2,0,71,0,5,0,0
0,0,0,0,0,0,0,30-Apr-20,0,3,0,0,17,0,1,0,0,1,0,0,0,27,0,0,6,0,0,0,1,0,3,0,Deceased,3,0,0,75,0,1,0,11
0,2,0,0,1,0,0,01-May-20,0,2,0,0,22,0,0,0,0,0,0,0,0,26,0,0,6,0,0,0,0,0,4,0,Deceased,0,1,0,77,0,2,1,8
0,0,0,0,1,0,0,02-May-20,0,3,0,0,26,0,1,0,0,3,0,0,0,36,0,0,6,0,0,0,0,0,6,0,Deceased,1,1,0,92,0,1,0,7
0,0,0,0,0,1,0,03-May-20,0,0,0,0,28,0,0,0,0,0,0,0,0,27,0,0,6,0,0,0,1,0,3,0,Deceased,0,1,0,140,0,0,0,74
0,0,0,0,0,0,0,04-May-20,0,0,0,0,29,0,1,0,0,2,0,0,0,35,0,0,6,0,0,0,2,0,6,0,Deceased,0,1,0,103,0,7,0,11
0,1,0,0,0,0,0,05-May-20,0,0,0,0,49,1,0,0,0,2,0,0,0,34,0,0,6,0,0,1,2,0,12,0,Deceased,0,2,0,128,0,6,0,7
0,2,0,0,0,0,0,06-May-20,0,1,0,0,28,0,1,0,0,0,0,0,0,34,0,0,6,0,0,0,2,0,4,0,Deceased,0,2,0,91,0,4,0,4
0,2,0,0,1,0,0,07-May-20,0,1,0,0,29,0,0,0,1,1,0,0,0,43,0,0,6,0,0,0,1,0,6,0,Deceased,0,2,0,104,0,2,0,7
0,3,0,1,0,1,0,08-May-20,0,2,0,0,24,0,1,0,0,0,0,0,0,37,0,0,6,0,0,0,1,0,4,0,Deceased,0,3,0,97,0,4,0,9
0,3,0,-1,0,0,0,09-May-20,0,0,0,0,23,0,1,0,0,0,0,0,0,48,0,0,6,0,0,1,2,0,3,0,Deceased,1,4,0,115,0,8,0,11
0,1,0,0,1,1,0,10-May-20,0,5,0,0,21,0,1,0,0,1,0,0,0,53,0,0,6,0,0,0,0,0,2,0,Deceased,0,3,0,112,0,5,0,14
0,0,0,0,0,0,0,11-May-20,0,0,0,0,20,0,1,0,1,0,0,0,0,36,0,0,6,0,0,0,0,0,5,0,Deceased,0,6,0,81,0,1,0,5
0,1,0,0,0,0,0,12-May-20,0,13,0,0,24,0,0,0,0,0,0,0,0,53,0,0,6,0,0,0,1,0,4,0,Deceased,2,8,0,120,0,2,0,8
0,1,0,0,1,0,0,13-May-20,0,20,0,0,29,0,0,0,1,2,0,0,0,54,0,0,6,0,0,0,0,0,4,0,Deceased,2,3,0,137,0,4,0,9
0,1,0,0,0,0,0,14-May-20,0,9,0,0,20,0,0,0,0,2,0,0,0,44,0,0,6,0,0,0,0,0,4,0,Deceased,0,2,0,97,0,2,0,8
0,0,0,0,0,0,0,15-May-20,0,8,0,0,20,0,2,0,0,1,0,0,0,49,0,0,6,0,0,0,0,0,0,0,Deceased,0,5,0,104,0,7,0,10
0,1,0,0,1,0,0,16-May-20,0,6,0,0,19,0,0,0,1,0,0,0,0,67,0,0,6,0,0,0,0,0,1,0,Deceased,0,4,0,120,0,9,0,7
0,1,0,0,0,0,0,17-May-20,0,19,0,0,34,0,1,0,1,1,0,0,0,63,0,0,6,0,0,1,3,0,5,0,Deceased,0,4,0,152,0,8,0,6
0,0,0,2,1,0,0,18-May-20,0,12,0,0,35,0,0,0,2,0,0,0,0,51,0,0,6,0,0,0,2,0,7,0,Deceased,0,3,0,131,0,6,0,6
0,2,0,0,0,0,0,19-May-20,0,6,0,0,25,1,0,0,2,3,0,0,0,76,0,0,6,0,0,1,1,0,5,0,Deceased,4,3,0,146,0,5,0,6
0,1,0,0,0,0,0,20-May-20,0,10,0,0,30,0,0,0,1,1,0,0,0,65,0,0,6,0,0,1,0,0,4,0,Deceased,2,3,0,134,0,4,0,3
0,1,0,0,0,0,0,21-May-20,0,18,0,0,24,0,0,0,2,0,0,0,0,64,0,0,6,0,0,1,1,0,4,0,Deceased,5,7,0,148,0,11,0,6
0,1,0,0,2,0,0,22-May-20,0,14,0,0,29,0,2,0,0,0,1,0,0,63,0,0,6,0,0,0,0,0,2,0,Deceased,3,4,0,142,0,14,0,6
0,1,0,0,0,0,0,23-May-20,0,23,0,0,27,0,0,0,1,1,0,0,0,60,0,0,6,0,0,0,0,0,7,0,Deceased,1,5,0,142,0,3,0,4
0,0,0,0,0,1,0,24-May-20,0,30,0,0,29,0,0,1,0,0,1,0,0,58,0,0,6,0,0,0,1,0,3,0,Deceased,4,8,0,156,0,6,2,3
0,0,0,0,2,0,0,25-May-20,0,15,0,0,30,0,0,0,2,2,0,0,0,60,0,0,6,0,0,0,0,0,4,0,Deceased,3,7,0,150,0,8,1,6
0,1,0,0,1,0,0,26-May-20,0,12,0,0,27,0,0,0,1,0,1,0,0,97,0,0,6,0,0,0,0,0,3,0,Deceased,1,11,0,173,0,8,0,5
0,1,0,0,1,0,0,27-May-20,0,15,0,0,23,2,2,0,2,3,0,0,0,105,0,0,6,0,0,0,0,0,3,0,Deceased,6,6,0,188,0,5,0,6
0,1,0,0,0,0,0,28-May-20,0,13,0,0,22,0,1,0,1,0,1,0,0,85,0,0,6,0,0,0,0,0,7,0,Deceased,4,12,0,176,0,15,0,6
0,1,0,0,0,0,1,29-May-20,0,82,0,0,20,0,0,1,1,1,1,0,0,116,0,0,6,0,0,2,2,0,4,0,Deceased,4,9,0,269,0,4,0,7
0,0,0,0,6,0,0,30-May-20,0,18,0,0,27,0,1,0,0,1,1,0,0,99,0,0,6,0,0,0,2,0,9,0,Deceased,6,6,0,205,0,12,1,7
0,2,0,0,2,0,0,31-May-20,0,57,0,0,31,0,0,0,0,2,0,0,0,89,0,0,6,0,0,0,1,0,1,0,Deceased,5,13,0,222,0,4,0,8
0,2,0,0,0,0,0,01-Jun-20,0,50,0,0,25,0,1,0,3,1,1,0,0,76,0,0,6,0,0,0,-1,0,5,0,Deceased,6,11,0,201,0,5,0,8
0,0,0,0,1,1,1,02-Jun-20,0,33,0,0,29,0,2,0,2,0,1,1,0,103,0,0,6,0,0,0,2,0,4,0,Deceased,4,13,0,222,0,7,2,10
0,4,0,0,1,0,0,03-Jun-20,0,59,0,0,30,0,0,0,1,1,0,0,0,122,0,0,6,0,0,0,1,0,6,0,Deceased,7,8,0,259,0,1,1,10
0,3,0,0,3,0,0,04-Jun-20,0,44,0,0,33,0,1,1,1,4,3,0,0,123,0,0,6,0,0,0,0,0,4,0,Deceased,6,15,0,274,0,15,2,10
0,2,0,0,1,0,0,05-Jun-20,0,49,0,0,35,0,0,1,1,0,0,0,0,139,0,0,6,0,0,1,1,0,5,0,Deceased,8,12,0,286,0,12,1,11
0,0,0,0,0,0,2,06-Jun-20,0,53,0,0,29,0,0,0,3,2,1,0,0,120,0,0,6,0,0,0,2,0,13,0,Deceased,10,19,0,297,0,11,0,17
0,2,0,0,1,0,0,07-Jun-20,0,51,0,0,30,0,4,0,2,2,0,0,0,91,0,0,6,0,0,1,1,0,9,0,Deceased,14,18,0,261,0,7,2,13
0,0,0,0,1,0,0,08-Jun-20,0,62,0,0,31,0,11,0,4,3,1,0,0,109,0,0,6,0,0,0,2,0,6,0,Deceased,5,17,0,271,0,8,0,9
0,2,0,1,2,0,1,09-Jun-20,0,31,0,0,33,0,6,1,3,2,0,0,0,120,0,0,6,0,0,0,2,0,9,0,Deceased,6,18,1,272,0,18,0,10
0,1,0,1,1,0,1,10-Jun-20,0,79,0,0,34,1,7,0,3,3,1,0,0,149,0,0,6,0,0,0,0,0,4,0,Deceased,8,19,0,358,0,20,2,17
0,2,0,0,0,0,0,11-Jun-20,0,101,0,0,38,0,12,0,1,3,1,0,0,152,0,0,6,0,0,1,4,2,6,0,Deceased,9,23,0,394,0,24,1,10
0,0,0,2,1,0,0,12-Jun-20,0,129,0,0,31,0,6,0,1,7,1,0,0,127,0,0,6,0,0,1,4,1,7,0,Deceased,9,18,0,388,0,20,5,9
0,2,0,0,0,0,0,13-Jun-20,0,57,0,0,33,0,8,0,2,3,0,0,0,113,0,0,6,0,0,0,2,0,10,0,Deceased,8,30,0,309,0,20,2,12
0,2,0,0,1,0,3,14-Jun-20,0,56,0,0,29,0,10,0,4,5,0,0,0,120,0,0,6,0,0,1,2,1,10,0,Deceased,3,38,0,324,0,14,1,12
0,2,0,0,2,1,0,15-Jun-20,0,73,0,0,28,0,12,1,3,2,1,0,0,178,0,0,6,0,0,0,4,0,9,0,Deceased,2,44,0,396,0,18,0,10
0,2,0,0,1,0,0,16-Jun-20,0,437,0,0,28,0,18,0,1,7,0,0,0,1409,0,0,6,0,0,0,1,0,7,0,Deceased,4,49,0,2004,0,18,1,10
0,2,0,0,0,0,0,17-Jun-20,0,67,0,0,27,0,12,1,1,8,0,0,0,114,0,0,6,0,0,0,6,1,5,0,Deceased,1,48,0,341,0,30,1,11
0,2,0,1,5,0,0,18-Jun-20,0,65,0,0,31,0,4,1,7,12,1,0,0,100,0,0,6,0,0,0,5,1,17,0,Deceased,3,49,0,343,0,23,0,12
0,4,0,0,5,0,1,19-Jun-20,0,66,0,0,27,0,10,0,4,9,0,0,0,142,0,0,6,0,0,0,9,1,3,0,Deceased,3,41,0,364,0,19,0,11
0,5,0,0,0,0,1,20-Jun-20,0,77,0,0,20,0,5,0,6,9,0,0,0,91,0,0,6,0,0,1,6,0,4,0,Deceased,5,38,0,308,0,22,1,11
0,5,0,0,2,0,0,21-Jun-20,0,63,0,0,25,0,11,0,1,5,0,0,0,186,0,0,6,0,0,4,1,1,12,0,Deceased,7,53,0,426,0,21,0,15
0,5,0,0,1,0,1,22-Jun-20,0,58,0,1,21,0,9,0,3,5,0,0,0,113,0,0,6,0,0,2,2,0,7,0,Deceased,7,37,0,312,0,19,1,14
0,8,0,0,2,0,0,23-Jun-20,0,68,0,1,26,0,9,0,2,8,1,0,0,248,0,0,6,0,0,3,4,1,9,0,Deceased,3,39,0,468,0,19,2,11
0,10,1,0,1,0,0,24-Jun-20,0,64,0,0,25,0,10,1,1,14,0,0,0,208,0,0,6,0,0,0,8,0,10,0,Deceased,5,33,0,424,0,8,5,11
0,7,0,0,1,0,0,25-Jun-20,0,64,0,0,18,1,10,0,2,6,0,0,0,192,0,0,6,0,0,0,7,0,4,0,Deceased,5,45,0,401,0,15,1,15
0,10,0,0,0,0,1,26-Jun-20,0,63,0,0,18,0,13,0,1,10,0,0,0,175,0,0,6,0,0,0,2,0,1,0,Deceased,7,46,0,381,0,19,1,10
0,11,0,1,2,0,0,27-Jun-20,0,66,0,0,18,0,7,0,2,11,0,0,0,167,0,0,6,0,0,1,6,1,11,0,Deceased,6,68,0,414,0,19,0,13
0,12,0,1,4,0,0,28-Jun-20,0,65,0,1,19,0,5,0,1,16,0,0,0,156,0,0,6,0,0,3,5,1,8,0,Deceased,4,54,0,384,0,11,1,10
0,11,0,0,1,0,0,29-Jun-20,0,57,0,0,19,0,9,3,1,19,1,0,0,181,0,0,6,0,0,2,5,0,6,0,Deceased,6,62,0,417,0,12,1,14
0,7,0,1,5,0,0,30-Jun-20,0,62,0,0,20,1,4,0,6,20,1,0,0,245,0,0,6,0,0,2,6,1,8,0,Deceased,7,60,0,506,0,25,2,15
0,6,0,0,5,0,1,01-Jul-20,0,61,0,1,21,0,4,0,4,7,1,0,0,198,0,0,6,0,0,1,5,0,8,0,Deceased,7,63,0,438,0,21,0,15
0,5,0,2,5,0,0,02-Jul-20,0,61,0,0,19,0,11,0,10,19,0,0,0,125,0,0,6,0,0,2,3,0,9,0,Deceased,8,57,0,378,0,17,1,16
